num_run,Objective,Optimization type,Power density,AEP,Layout,Iterations
98,AEP,Sequential,13,724.0042998945115,"[80, 810, 830, 840, 850, 2510, 4060, 4100, 4130, 4920, 5670, 6480, 6500, 6510, 6550, 6560]",52
98,AEP,Joint,13,724.0042998945115,"[80, 810, 830, 840, 850, 2510, 4060, 4100, 4130, 4920, 5670, 6480, 6500, 6510, 6550, 6560]",52
97,AEP,Sequential,13,721.0770817495313,"[0, 20, 840, 890, 1433, 1620, 1700, 2475, 3240, 3310, 5680, 5710, 6214, 6480, 6520, 6560]",147
97,AEP,Joint,13,721.0733201446708,"[10, 60, 70, 932, 1680, 2430, 3250, 3310, 4050, 4130, 4880, 5680, 5750, 6480, 6530, 6560]",123
96,AEP,Sequential,13,723.6543529536656,"[10, 20, 50, 80, 880, 2500, 3260, 3280, 4130, 4910, 5740, 6215, 6480, 6490, 6510, 6560]",93
96,AEP,Joint,13,726.1517023653099,"[0, 50, 60, 80, 1620, 1670, 2510, 4050, 4747, 4920, 4940, 5690, 5710, 5839, 6480, 6542]",83
95,AEP,Sequential,13,722.9943199615303,"[10, 50, 60, 80, 1700, 1804, 2490, 3159, 3260, 4050, 4521, 5710, 6490, 6540, 6550, 6560]",121
95,AEP,Joint,13,727.2475235183111,"[0, 50, 80, 748, 1620, 1690, 2430, 2470, 3260, 3320, 5690, 5710, 5750, 6387, 6480, 6500]",128
94,AEP,Sequential,13,722.3836005720424,"[0, 10, 80, 870, 890, 1660, 1877, 3240, 4130, 4860, 4890, 4940, 4991, 5670, 6490, 6550]",118
94,AEP,Joint,13,732.3919916282614,"[0, 30, 60, 80, 810, 860, 1680, 2430, 2510, 4130, 4860, 5045, 5719, 6480, 6510, 6560]",163
93,AEP,Sequential,13,717.7065411969692,"[0, 30, 80, 503, 1690, 2430, 2500, 3300, 4060, 4880, 4921, 5750, 5994, 6500, 6510, 6550]",71
93,AEP,Joint,13,722.1659090742628,"[40, 303, 830, 890, 1680, 2430, 2450, 2500, 3320, 4090, 4130, 6480, 6490, 6510, 6530, 6550]",57
92,AEP,Sequential,13,722.1146529889076,"[0, 80, 512, 810, 1660, 1700, 1863, 3300, 3320, 3338, 4050, 4860, 5680, 5730, 5740, 6480]",55
92,AEP,Joint,13,725.3379598623623,"[60, 80, 820, 860, 890, 1630, 2480, 3320, 3928, 4060, 4080, 4120, 5680, 6480, 6530, 6560]",55
91,AEP,Sequential,13,722.9474519045191,"[10, 479, 860, 1640, 1690, 2430, 3310, 4050, 4318, 4930, 5710, 6310, 6462, 6480, 6490, 6510]",115
91,AEP,Joint,13,722.1638336787653,"[10, 51, 880, 1620, 2541, 3250, 3290, 3310, 4050, 5670, 5690, 5730, 6480, 6510, 6540, 6560]",82
90,AEP,Sequential,13,720.5732053237604,"[0, 40, 60, 70, 80, 860, 1620, 3310, 3320, 3656, 4050, 4930, 5024, 5730, 6317, 6480]",83
90,AEP,Joint,13,730.8929555819107,"[10, 40, 80, 810, 880, 2422, 2460, 2490, 2674, 4441, 4471, 5025, 6480, 6500, 6520, 6560]",122
89,AEP,Sequential,13,724.0424290754013,"[20, 30, 60, 80, 1708, 2450, 3118, 3943, 3968, 4842, 4880, 5720, 6480, 6500, 6520, 6560]",104
89,AEP,Joint,13,725.2425264239596,"[10, 20, 30, 50, 70, 866, 1620, 3250, 3320, 4080, 4679, 4940, 5670, 6480, 6530, 6560]",144
88,AEP,Sequential,13,726.3189652360742,"[0, 50, 70, 810, 1640, 1670, 3280, 4130, 4860, 4870, 4890, 4910, 5750, 6481, 6500, 6545]",95
88,AEP,Joint,13,724.3385280879221,"[0, 40, 60, 80, 810, 1670, 2430, 2501, 4090, 4110, 5680, 5730, 6153, 6490, 6510, 6520]",67
87,AEP,Sequential,13,726.2511345778317,"[0, 10, 30, 80, 1650, 1670, 1700, 2430, 2510, 3320, 3846, 4080, 4860, 5750, 6472, 6480]",162
87,AEP,Joint,13,727.9563026279643,"[0, 10, 30, 50, 60, 80, 2450, 2500, 2510, 3250, 3280, 4900, 5680, 6490, 6520, 6560]",102
86,AEP,Sequential,13,722.23293220244,"[20, 60, 70, 80, 196, 867, 2648, 3240, 3290, 4920, 4940, 6480, 6490, 6510, 6520, 6550]",113
86,AEP,Joint,13,724.7221242203138,"[50, 60, 80, 830, 1197, 1630, 3240, 3280, 3300, 3880, 6480, 6500, 6510, 6530, 6550, 6560]",113
85,AEP,Sequential,13,722.1436972323723,"[0, 80, 830, 870, 890, 1630, 1670, 2470, 4050, 4100, 4130, 4930, 5188, 6480, 6500, 6550]",66
85,AEP,Joint,13,722.7056976997648,"[0, 20, 60, 1620, 1680, 2480, 3240, 3270, 3320, 4050, 4192, 4880, 4900, 5590, 6510, 6560]",138
84,AEP,Sequential,13,724.2362980643246,"[30, 61, 80, 810, 830, 870, 2440, 3240, 3320, 4070, 4110, 4860, 4900, 5730, 6079, 6550]",109
84,AEP,Joint,13,722.9593413463518,"[0, 20, 50, 60, 70, 820, 1620, 1640, 1670, 3270, 4070, 4100, 5670, 6480, 6510, 6540]",73
83,AEP,Sequential,13,726.6234143801128,"[10, 50, 80, 810, 850, 890, 2520, 2868, 4510, 4860, 4940, 5670, 5740, 5857, 6480, 6560]",103
83,AEP,Joint,13,723.2461869497358,"[0, 60, 80, 348, 1700, 1901, 3260, 3280, 4090, 4860, 4880, 4930, 5710, 5907, 6480, 6500]",102
82,AEP,Sequential,13,719.9861089095315,"[0, 30, 40, 890, 1620, 1670, 1700, 2480, 3240, 4110, 5670, 5720, 6480, 6510, 6520, 6550]",55
82,AEP,Joint,13,726.1417846578603,"[0, 50, 70, 830, 1700, 2430, 2460, 2480, 2500, 3240, 4060, 4900, 4940, 6480, 6515, 6560]",65
81,AEP,Sequential,13,723.5128560779751,"[0, 50, 70, 80, 1620, 2430, 2450, 2510, 3880, 4900, 4930, 5690, 5750, 6280, 6490, 6540]",114
81,AEP,Joint,13,722.2042662298505,"[0, 10, 80, 870, 1620, 2430, 2470, 2490, 2500, 3240, 4880, 4930, 5670, 5730, 6490, 6560]",90
80,AEP,Sequential,13,722.9398201206457,"[30, 60, 80, 810, 830, 941, 1704, 2510, 3240, 3260, 4120, 4940, 5670, 5730, 6480, 6530]",131
80,AEP,Joint,13,733.9099283965328,"[0, 20, 30, 50, 60, 80, 2151, 2460, 2510, 3260, 4860, 4900, 4940, 6490, 6510, 6560]",86
79,AEP,Sequential,13,720.6391198332581,"[10, 20, 870, 890, 1511, 1650, 1700, 2440, 3280, 3310, 5045, 5680, 6480, 6510, 6540, 6560]",76
79,AEP,Joint,13,723.5439235965135,"[10, 40, 80, 136, 1700, 2490, 3250, 3270, 3290, 4090, 5680, 5730, 6238, 6510, 6530, 6550]",61
78,AEP,Sequential,13,714.5581004520448,"[0, 60, 127, 807, 1660, 2430, 3310, 4060, 4910, 4920, 5670, 5710, 6500, 6520, 6550, 6560]",64
78,AEP,Joint,13,723.5394732618997,"[30, 80, 659, 1670, 1690, 1700, 2430, 2855, 3240, 4594, 4870, 4940, 5730, 6490, 6520, 6560]",78
77,AEP,Sequential,13,717.6167420538513,"[10, 30, 50, 60, 80, 820, 890, 2936, 3250, 3290, 4130, 4319, 5888, 6510, 6530, 6560]",73
77,AEP,Joint,13,730.6096135807179,"[0, 50, 70, 106, 810, 1650, 1690, 3240, 3310, 4088, 4120, 4860, 5730, 6480, 6500, 6550]",68
76,AEP,Sequential,13,727.0024892741656,"[10, 30, 50, 80, 890, 1620, 2430, 3320, 4100, 4870, 4890, 4996, 5099, 6480, 6520, 6540]",125
76,AEP,Joint,13,723.8005834389246,"[20, 30, 40, 80, 870, 1700, 2440, 3320, 3987, 4050, 4090, 4100, 5670, 6500, 6520, 6560]",66
75,AEP,Sequential,13,727.0241939798811,"[0, 40, 60, 80, 1580, 2430, 3320, 3369, 4120, 4812, 4870, 4910, 4940, 6480, 6520, 6560]",74
75,AEP,Joint,13,727.1094525066345,"[0, 40, 50, 60, 80, 1073, 1620, 1925, 2460, 3240, 4080, 4110, 5700, 6480, 6540, 6560]",125
74,AEP,Sequential,13,721.0058733797367,"[30, 50, 80, 476, 870, 1620, 1650, 2500, 4090, 4860, 4890, 5750, 6480, 6490, 6530, 6540]",92
74,AEP,Joint,13,728.8589783063537,"[0, 40, 50, 63, 80, 1620, 1758, 2510, 3240, 3310, 4057, 4407, 5690, 5750, 6480, 6560]",105
73,AEP,Sequential,13,724.0695563381048,"[0, 60, 80, 840, 850, 1620, 2510, 3320, 3791, 4940, 5670, 5680, 5710, 5730, 6510, 6560]",141
73,AEP,Joint,13,725.5727039562644,"[30, 60, 80, 810, 870, 1574, 1630, 2430, 3280, 4060, 4860, 4920, 5690, 6064, 6480, 6530]",121
72,AEP,Sequential,13,723.544399646401,"[10, 30, 50, 80, 890, 1630, 2500, 3270, 3815, 4455, 4880, 4920, 5670, 5750, 6458, 6480]",147
72,AEP,Joint,13,724.255344685322,"[10, 60, 80, 840, 1620, 1630, 1680, 2752, 3240, 3924, 4940, 5680, 5690, 5730, 6480, 6530]",86
71,AEP,Sequential,13,720.7621861036486,"[0, 20, 60, 80, 1650, 2430, 2450, 2490, 2500, 3240, 3320, 4090, 4910, 5670, 6480, 6560]",75
71,AEP,Joint,13,725.7054581334595,"[0, 80, 810, 1620, 1640, 1660, 1680, 1700, 2470, 3320, 4050, 4880, 5670, 5720, 6308, 6510]",75
70,AEP,Sequential,13,721.6640276538888,"[0, 20, 70, 810, 860, 884, 3240, 3270, 3290, 3310, 4880, 5700, 5720, 5753, 6550, 6560]",85
70,AEP,Joint,13,722.5373116258017,"[0, 10, 30, 40, 60, 70, 810, 2430, 2470, 3320, 4050, 5670, 5700, 5710, 5740, 6500]",81
69,AEP,Sequential,13,720.1280711957181,"[20, 70, 1393, 1620, 1680, 1700, 2076, 3080, 4110, 4645, 6469, 6490, 6510, 6530, 6540, 6560]",137
69,AEP,Joint,13,723.840055785461,"[10, 50, 60, 810, 890, 1620, 1678, 3250, 3270, 3320, 4050, 5690, 5720, 6480, 6510, 6560]",109
68,AEP,Sequential,13,723.0013298235558,"[30, 70, 80, 810, 870, 890, 1660, 2450, 3250, 4120, 5670, 5690, 6480, 6520, 6540, 6560]",65
68,AEP,Joint,13,727.4452995614656,"[40, 80, 820, 890, 1670, 3250, 3290, 3310, 4050, 4880, 4920, 6480, 6490, 6510, 6530, 6560]",79
67,AEP,Sequential,13,723.3772037755922,"[30, 70, 820, 830, 1618, 2430, 3240, 3320, 4050, 4120, 4860, 5750, 6480, 6510, 6530, 6550]",160
67,AEP,Joint,13,723.1273180628967,"[0, 70, 80, 810, 820, 840, 1690, 2460, 3310, 4080, 4940, 5680, 5730, 6201, 6399, 6510]",108
66,AEP,Sequential,13,727.9779000908725,"[0, 14, 80, 133, 1670, 2352, 2398, 2510, 3250, 4930, 6235, 6480, 6490, 6510, 6520, 6530]",157
66,AEP,Joint,13,721.7493559358048,"[0, 30, 80, 810, 890, 1660, 2430, 2450, 2480, 2510, 3300, 4090, 4920, 5670, 5690, 6550]",52
65,AEP,Sequential,13,720.6670853149784,"[0, 30, 40, 810, 870, 965, 2480, 4050, 4130, 4797, 5587, 5670, 5720, 6480, 6520, 6540]",78
65,AEP,Joint,13,723.9872541947523,"[20, 40, 50, 70, 80, 1630, 1660, 2430, 3115, 3300, 4060, 5670, 5720, 5740, 6500, 6560]",57
64,AEP,Sequential,13,726.772693883762,"[10, 50, 80, 850, 1620, 1640, 1700, 3240, 4080, 4120, 5720, 5740, 6480, 6490, 6500, 6540]",88
64,AEP,Joint,13,722.184301172193,"[20, 40, 60, 80, 1630, 1680, 1994, 2450, 3240, 3280, 3320, 4940, 5690, 6056, 6490, 6518]",99
63,AEP,Sequential,13,724.3811262305768,"[20, 80, 783, 820, 890, 1700, 2440, 2490, 3250, 4860, 4940, 5670, 6500, 6530, 6550, 6560]",104
63,AEP,Joint,13,723.7359310555496,"[40, 80, 810, 820, 830, 890, 1660, 1700, 3250, 3280, 4860, 4940, 5670, 6510, 6530, 6550]",52
62,AEP,Sequential,13,725.9857927992,"[0, 30, 70, 80, 1640, 1680, 2510, 2692, 3240, 5329, 5700, 5967, 6480, 6490, 6500, 6560]",175
62,AEP,Joint,13,723.7011862830466,"[0, 80, 870, 890, 2081, 2440, 2510, 3240, 4070, 4101, 4900, 4930, 5680, 5700, 6500, 6560]",68
61,AEP,Sequential,13,726.8467569350362,"[0, 20, 40, 379, 890, 2490, 2522, 2630, 4050, 4080, 4130, 4930, 5680, 5700, 6480, 6530]",131
61,AEP,Joint,13,723.6680616179465,"[40, 50, 80, 1620, 1680, 2460, 3290, 3320, 4376, 4880, 4940, 5710, 5750, 6482, 6500, 6550]",86
60,AEP,Sequential,13,721.9146052343084,"[40, 50, 70, 810, 1620, 1650, 2430, 2510, 3290, 3310, 4050, 4090, 4860, 6237, 6490, 6560]",59
60,AEP,Joint,13,723.1116218646447,"[30, 50, 70, 1660, 1680, 1700, 2460, 4080, 4120, 4544, 4890, 4920, 6490, 6510, 6530, 6560]",85
59,AEP,Sequential,13,719.7992676769829,"[0, 40, 70, 80, 870, 1640, 1670, 2490, 3240, 4050, 4860, 4890, 4933, 5670, 5750, 6530]",94
59,AEP,Joint,13,723.4444813478772,"[20, 40, 54, 890, 1519, 1630, 2470, 3260, 4050, 4130, 4870, 4890, 4940, 5750, 6490, 6560]",76
58,AEP,Sequential,13,722.8562602162664,"[0, 40, 60, 840, 1680, 1700, 2430, 2480, 3240, 4050, 4357, 5750, 6291, 6490, 6500, 6560]",58
58,AEP,Joint,13,729.7095427843831,"[0, 10, 60, 80, 510, 1680, 2144, 3240, 3320, 4090, 4110, 4860, 5690, 5750, 6480, 6540]",66
57,AEP,Sequential,13,725.6834406789117,"[0, 40, 810, 830, 880, 890, 1660, 2430, 2500, 3290, 4080, 5670, 6500, 6530, 6540, 6560]",52
57,AEP,Joint,13,725.6834406789117,"[0, 40, 810, 830, 880, 890, 1660, 2430, 2500, 3290, 4080, 5670, 6500, 6530, 6540, 6560]",52
56,AEP,Sequential,13,722.9229896771905,"[0, 60, 70, 80, 457, 830, 1303, 1670, 2510, 4070, 4090, 5680, 5730, 6033, 6480, 6560]",71
56,AEP,Joint,13,723.1859555034143,"[0, 40, 880, 1640, 1700, 2430, 2490, 3262, 4130, 4143, 4272, 4860, 5740, 6480, 6510, 6540]",99
55,AEP,Sequential,13,728.2709031812313,"[0, 30, 70, 890, 1414, 2430, 3240, 4050, 4120, 4860, 6480, 6490, 6520, 6530, 6550, 6560]",98
55,AEP,Joint,13,722.9320132772976,"[0, 20, 80, 870, 1640, 1700, 2430, 2510, 3260, 3280, 4860, 4880, 4940, 5682, 5710, 5740]",72
54,AEP,Sequential,13,723.9051529521981,"[0, 20, 60, 70, 80, 870, 1630, 2460, 2500, 3250, 4130, 5690, 5710, 5813, 6490, 6560]",104
54,AEP,Joint,13,720.2250370817253,"[0, 20, 56, 820, 870, 1700, 3240, 3290, 3395, 4110, 4860, 5720, 6480, 6502, 6550, 6560]",110
53,AEP,Sequential,13,721.6827266525872,"[10, 30, 40, 60, 70, 2430, 3320, 4050, 4190, 4484, 4870, 5758, 6367, 6480, 6540, 6560]",127
53,AEP,Joint,13,723.741936856974,"[0, 50, 840, 890, 1630, 1690, 2490, 3260, 3280, 4130, 4413, 5670, 6273, 6480, 6540, 6550]",65
52,AEP,Sequential,13,720.9791633475094,"[40, 70, 80, 810, 1640, 1660, 2510, 3250, 3260, 4060, 4100, 4860, 4940, 6480, 6520, 6550]",95
52,AEP,Joint,13,724.5149628987359,"[20, 40, 60, 80, 496, 810, 1690, 2460, 3240, 3300, 4130, 4804, 4870, 4930, 6520, 6550]",90
51,AEP,Sequential,13,721.1019962722006,"[30, 40, 80, 830, 890, 1670, 2430, 3240, 3320, 4130, 4910, 5750, 6490, 6500, 6530, 6550]",85
51,AEP,Joint,13,721.9040595547089,"[0, 30, 50, 70, 890, 1620, 1690, 2470, 3310, 3805, 4050, 5110, 5730, 6490, 6510, 6530]",80
50,AEP,Sequential,13,729.5453632568273,"[0, 20, 60, 810, 860, 1650, 1700, 3240, 3320, 4050, 4860, 5740, 5884, 6480, 6510, 6560]",108
50,AEP,Joint,13,722.6234355235871,"[0, 20, 50, 70, 1620, 1660, 1690, 1700, 3240, 3796, 4050, 4070, 4426, 4860, 5700, 5740]",66
49,AEP,Sequential,13,725.2617290256549,"[0, 30, 50, 70, 80, 2470, 2480, 3240, 3310, 4870, 4940, 5680, 6480, 6530, 6550, 6560]",148
49,AEP,Joint,13,725.9290307997527,"[0, 70, 358, 890, 1620, 1680, 2450, 3240, 3290, 3320, 4130, 4930, 5028, 5710, 6480, 6560]",83
48,AEP,Sequential,13,726.3862695852522,"[10, 50, 80, 734, 1260, 1700, 2084, 3260, 3280, 4860, 5670, 5700, 6480, 6520, 6540, 6560]",132
48,AEP,Joint,13,726.8017541596954,"[0, 20, 840, 880, 1620, 1660, 2500, 3008, 4070, 4860, 4940, 5740, 6480, 6500, 6520, 6540]",83
47,AEP,Sequential,13,725.5233233515205,"[0, 20, 30, 50, 70, 80, 1650, 1680, 2450, 2894, 3320, 4870, 5843, 6480, 6530, 6560]",74
47,AEP,Joint,13,726.8767406442023,"[0, 60, 80, 840, 2430, 2440, 2480, 2510, 4070, 4100, 4120, 4940, 5670, 6510, 6530, 6540]",121
46,AEP,Sequential,13,726.7316785486939,"[0, 10, 30, 80, 776, 1660, 1690, 2490, 3240, 4130, 4920, 5700, 6480, 6500, 6530, 6550]",131
46,AEP,Joint,13,723.1392306048609,"[0, 30, 50, 70, 840, 1640, 2094, 2440, 3240, 3320, 4080, 4120, 4880, 4920, 5670, 6560]",62
45,AEP,Sequential,13,727.0417504094918,"[10, 30, 70, 80, 1620, 1640, 1680, 1700, 2430, 4050, 4860, 4880, 4900, 5968, 6480, 6550]",71
45,AEP,Joint,13,723.5770721162689,"[0, 20, 40, 50, 80, 1630, 1680, 3260, 3983, 4100, 4900, 4940, 5610, 5670, 5911, 6540]",137
44,AEP,Sequential,13,719.7692471132307,"[10, 60, 80, 103, 1706, 2430, 2470, 2500, 3290, 4080, 4940, 5690, 5720, 5730, 6490, 6560]",81
44,AEP,Joint,13,731.3813031631241,"[0, 20, 30, 50, 70, 2430, 2510, 3290, 4050, 4646, 4860, 4920, 4930, 6480, 6540, 6560]",82
43,AEP,Sequential,13,726.6706797457362,"[0, 30, 50, 70, 1630, 1899, 2510, 3310, 4090, 4130, 4393, 5700, 6480, 6500, 6550, 6560]",167
43,AEP,Joint,13,723.8600952596837,"[70, 280, 810, 1041, 1620, 1645, 3240, 3320, 4090, 5018, 5670, 5720, 5740, 6480, 6510, 6560]",202
42,AEP,Sequential,13,724.2072070774362,"[50, 80, 810, 880, 1660, 2430, 2490, 3250, 3320, 4100, 4910, 5690, 6480, 6530, 6550, 6560]",81
42,AEP,Joint,13,722.5483388472296,"[20, 80, 810, 1660, 1680, 2440, 2500, 3300, 3320, 4050, 4070, 4900, 5750, 6480, 6490, 6510]",54
41,AEP,Sequential,13,722.7905931600943,"[0, 40, 80, 899, 1206, 2440, 2490, 2667, 3250, 4860, 5182, 5700, 5740, 6480, 6520, 6540]",188
41,AEP,Joint,13,726.3414111120471,"[40, 50, 80, 258, 1620, 1700, 3496, 4090, 4110, 4130, 4930, 5670, 5700, 6480, 6530, 6560]",137
40,AEP,Sequential,13,723.7863385971664,"[0, 20, 40, 80, 1588, 1620, 1700, 2510, 3898, 4110, 4860, 4880, 5670, 5720, 6530, 6560]",78
40,AEP,Joint,13,724.8517904112387,"[40, 70, 80, 810, 840, 1680, 2440, 3240, 3362, 4070, 4120, 4920, 5720, 6480, 6500, 6550]",74
39,AEP,Sequential,13,728.1157032604473,"[0, 30, 70, 870, 1544, 1700, 2470, 2751, 3087, 3300, 4060, 4940, 5690, 6480, 6540, 6560]",120
39,AEP,Joint,13,729.3010581775555,"[0, 40, 840, 890, 2440, 3240, 3270, 3300, 3320, 4940, 5670, 6385, 6480, 6510, 6520, 6530]",78
38,AEP,Sequential,13,723.7385319068661,"[40, 60, 80, 810, 860, 880, 1650, 2840, 4070, 4130, 5710, 5750, 6480, 6490, 6520, 6560]",89
38,AEP,Joint,13,718.9176436044085,"[60, 820, 840, 850, 890, 2440, 2470, 2510, 4060, 4070, 4930, 5550, 6480, 6520, 6540, 6560]",78
37,AEP,Sequential,13,724.7606523078089,"[10, 30, 60, 80, 810, 850, 1951, 2460, 3320, 4050, 4110, 4130, 4910, 6490, 6530, 6560]",74
37,AEP,Joint,13,725.5962594849666,"[0, 20, 31, 70, 80, 870, 2490, 2606, 3240, 4050, 4080, 6094, 6480, 6530, 6550, 6560]",88
36,AEP,Sequential,13,725.3194073234152,"[10, 20, 40, 70, 80, 2430, 2440, 3320, 4060, 4920, 5670, 5680, 5720, 5750, 6520, 6560]",87
36,AEP,Joint,13,722.8477609986032,"[0, 10, 80, 840, 1439, 1620, 1700, 3250, 3270, 3320, 4120, 4920, 5560, 6500, 6520, 6540]",59
35,AEP,Sequential,13,724.3745164161923,"[10, 80, 1620, 1680, 1700, 1897, 2510, 3250, 4090, 4900, 4940, 5750, 6480, 6490, 6500, 6540]",88
35,AEP,Joint,13,723.2996131349697,"[20, 820, 880, 1620, 1690, 2490, 3280, 4080, 4870, 4940, 6480, 6490, 6500, 6520, 6550, 6560]",105
34,AEP,Sequential,13,732.4203739105587,"[0, 20, 80, 880, 1640, 1680, 3280, 4060, 4130, 4880, 6480, 6510, 6520, 6540, 6550, 6560]",139
34,AEP,Joint,13,730.4252856339388,"[0, 40, 80, 830, 890, 1620, 2430, 2490, 3806, 4090, 4870, 5730, 6480, 6500, 6540, 6560]",116
33,AEP,Sequential,13,717.4327833934784,"[20, 70, 80, 820, 850, 1700, 2430, 3240, 3320, 4060, 4110, 4870, 5730, 6480, 6520, 6560]",52
33,AEP,Joint,13,726.3063026512851,"[0, 15, 30, 40, 70, 1630, 2480, 2510, 4050, 4090, 4130, 4860, 5962, 6480, 6490, 6510]",103
32,AEP,Sequential,13,726.0173924148605,"[0, 10, 60, 80, 860, 1660, 2440, 3240, 3320, 4783, 4930, 5700, 5750, 6134, 6480, 6500]",145
32,AEP,Joint,13,733.2685780592283,"[0, 20, 30, 40, 70, 80, 1650, 2430, 3260, 4090, 4870, 4930, 6480, 6500, 6520, 6540]",105
31,AEP,Sequential,13,727.5038924170559,"[0, 10, 50, 80, 840, 1690, 1700, 2450, 3240, 3290, 4130, 4880, 5670, 5730, 6480, 6560]",93
31,AEP,Joint,13,721.956033910387,"[0, 20, 50, 60, 80, 692, 1620, 1700, 2014, 3250, 3310, 4860, 5670, 5907, 6480, 6540]",113
30,AEP,Sequential,13,728.3034260870995,"[10, 40, 80, 890, 2440, 3280, 3310, 3320, 4050, 4390, 4920, 6480, 6490, 6520, 6540, 6560]",100
30,AEP,Joint,13,732.6964054492574,"[30, 70, 80, 128, 810, 2450, 3250, 4050, 4130, 4930, 5121, 6480, 6500, 6520, 6540, 6560]",138
29,AEP,Sequential,13,726.3141308313739,"[0, 20, 40, 50, 70, 80, 1680, 2430, 2500, 3574, 4890, 5670, 5740, 6480, 6500, 6560]",102
29,AEP,Joint,13,724.5929096357111,"[20, 50, 70, 80, 413, 810, 2430, 2460, 2500, 3240, 4052, 4910, 4940, 5269, 6203, 6550]",113
28,AEP,Sequential,13,723.1317232693202,"[20, 80, 820, 880, 1620, 1670, 2430, 3320, 4090, 4860, 4920, 5710, 6490, 6500, 6520, 6550]",52
28,AEP,Joint,13,724.6908621732441,"[0, 20, 60, 70, 1620, 1650, 1680, 3290, 4080, 4880, 4940, 5740, 6480, 6490, 6510, 6550]",55
27,AEP,Sequential,13,722.7937743070314,"[60, 80, 810, 830, 840, 1620, 1690, 2510, 4050, 4090, 4900, 5670, 6451, 6480, 6520, 6560]",109
27,AEP,Joint,13,728.8194081201328,"[10, 60, 80, 810, 1872, 2480, 3260, 3916, 4050, 4130, 4870, 6480, 6500, 6520, 6540, 6560]",125
26,AEP,Sequential,13,721.8350482137108,"[30, 80, 810, 840, 880, 890, 1620, 1680, 2779, 3240, 4860, 4940, 5700, 5710, 6480, 6550]",122
26,AEP,Joint,13,722.1070060974695,"[10, 30, 40, 70, 80, 2440, 2490, 2510, 3260, 3290, 4060, 4130, 4940, 5680, 5700, 6480]",79
25,AEP,Sequential,13,727.6702922149439,"[0, 20, 60, 70, 80, 450, 2440, 3300, 3449, 4050, 4648, 4940, 5680, 6480, 6520, 6550]",113
25,AEP,Joint,13,723.5899960286213,"[0, 30, 50, 810, 890, 1640, 1670, 1700, 3240, 4050, 4070, 4100, 4120, 4130, 6480, 6530]",52
24,AEP,Sequential,13,723.0855700847707,"[0, 30, 43, 70, 810, 1660, 1700, 2440, 2818, 4050, 4930, 5680, 5700, 5740, 6461, 6480]",126
24,AEP,Joint,13,727.8176070405036,"[0, 20, 50, 80, 1670, 2440, 2510, 2807, 4110, 4130, 4860, 5047, 5710, 6480, 6530, 6560]",86
23,AEP,Sequential,13,728.3425436164048,"[20, 50, 70, 80, 1630, 1700, 2510, 3016, 3320, 3792, 4050, 5680, 5720, 6480, 6520, 6560]",151
23,AEP,Joint,13,720.9198512930617,"[810, 850, 870, 890, 2490, 3240, 3270, 3310, 4060, 4130, 4860, 5710, 6480, 6520, 6540, 6550]",85
22,AEP,Sequential,13,719.9810971741663,"[10, 50, 70, 80, 193, 405, 880, 2430, 3240, 4130, 4870, 4930, 5700, 5730, 5958, 6480]",60
22,AEP,Joint,13,727.5574766897843,"[60, 80, 820, 890, 1680, 2430, 2470, 3320, 4080, 4860, 4940, 5670, 5720, 6480, 6520, 6540]",53
21,AEP,Sequential,13,729.9946167104314,"[0, 10, 40, 80, 1570, 2444, 2510, 3240, 3260, 4130, 4860, 4920, 6480, 6520, 6550, 6560]",123
21,AEP,Joint,13,725.9675763730729,"[10, 40, 70, 1640, 1700, 2490, 3240, 3260, 3310, 4050, 4100, 4880, 6480, 6500, 6520, 6540]",53
20,AEP,Sequential,13,726.2560334132904,"[20, 60, 80, 810, 870, 1901, 2440, 4050, 4120, 4860, 4890, 5730, 5750, 6480, 6490, 6520]",87
20,AEP,Joint,13,730.0882193272681,"[0, 80, 850, 870, 1700, 2430, 2460, 2510, 3878, 4050, 4860, 4900, 4940, 5670, 6480, 6560]",61
19,AEP,Sequential,13,725.1177661262352,"[0, 30, 50, 80, 1680, 1700, 2430, 3290, 4050, 4900, 5607, 5670, 5740, 6442, 6490, 6540]",86
19,AEP,Joint,13,722.0734200815938,"[10, 60, 810, 840, 860, 1700, 2470, 2490, 4050, 4070, 4870, 4910, 5750, 6490, 6510, 6560]",52
18,AEP,Sequential,13,722.2537897630796,"[70, 80, 840, 1670, 2430, 3300, 3320, 4050, 4860, 4910, 4940, 5670, 5740, 6480, 6510, 6530]",90
18,AEP,Joint,13,724.5273317213762,"[20, 70, 490, 1700, 2430, 2460, 2480, 3240, 3310, 4860, 4880, 4900, 4940, 6500, 6520, 6550]",81
17,AEP,Sequential,13,726.6400209937216,"[10, 30, 40, 60, 80, 2470, 2490, 2510, 3843, 4130, 4880, 5730, 6480, 6510, 6520, 6550]",57
17,AEP,Joint,13,722.2119551851439,"[40, 60, 820, 840, 1690, 2430, 2490, 4060, 4090, 4130, 4920, 5680, 5690, 6490, 6540, 6560]",52
16,AEP,Sequential,13,720.1280657600998,"[0, 40, 80, 810, 870, 1670, 1700, 3250, 4090, 4130, 4860, 5670, 6490, 6500, 6550, 6560]",75
16,AEP,Joint,13,723.1042400610563,"[0, 20, 80, 810, 870, 1650, 1670, 1700, 2450, 3320, 4090, 4860, 5670, 5710, 5740, 6560]",52
